binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,duplicate_2,multicollinearity 3,multicollinearity 1,duplicate_1,random label num 13,random choice 7,random choice 2,correlated w target 1,target,outliers 2,outliers 1,correlated w target 2,pd qcut3,pd qcut1,uniform corr 1,multicollinearity 4,multicollinearity 2,uniform corr 2,corr_feature_class,class,scaling_combined,random choice 4_North,random choice 4_South,random choice 4_West,random label num 4_label num lo 2,random label num 4_label num lo 3,random label num 4_label num lo 4,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2
0,0.007,0.001,0.001,0.001,0.001,0.301,0.136,0.332,0.396,0.7497508161575197,-2.8717892917048373,1.140247792261861,0.7324277845527631,0.07,0.117,0,-7.985999343676196,1.611465330088089,0.47781269369371904,-2.8017243148305657,0.5829340903215335,0.606,1,0.0001838701683668968,-0.1490661031150904,-3.256640682350184,0.7615756852073496,5.139168690694449,1.0,58611.22991593308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.001,0.001,0.502,0.001,0.001,0.001,0.001,0.332,0.396,1.182133355568282,0.16385253626229557,0.792857377454024,-1.2217217718110982,0.07,0.117,0,-3.480977727033814,3.114828244717483,-2.9685069356555225,0.655265450169592,1.8802759899519654,0.606,1,0.0001838701683668968,-0.4762105037050148,-0.13188448139882178,0.001013470094522095,0.9917542518511908,1.0,65826.95297846601,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.001,0.007,0.001,0.001,0.001,0.001,0.001,0.016,0.001,-0.00031944931038785374,1.4689478892105658,0.03089296267518741,-0.812763022688533,0.063,0.253,1,0.7860357653064043,0.4617188888901921,2.714307684318314,-1.204837646751458,2.7617110758169914,0.1,1,0.0001838701683668968,-2.5794084704128464,-3.256640682350184,0.6165699010647898,3.1130399185645445,0.0,22164.96684835043,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.002,0.123,0.001,0.001,0.001,0.001,0.001,0.016,0.001,-1.6120810143384738,-0.037375374484810875,1.925287244368697,0.6392461024900594,0.179,0.253,1,-7.985999343676196,-3.418966127616766,-2.9685069356555225,-0.2102098234684152,-5.552697454673854,0.606,0,0.0001838701683668968,-2.5794084704128464,0.8749429180454407,0.17794181247976865,-3.5539419141756445,0.0,22164.96684835043,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003,0.018,0.001,0.001,0.001,0.001,0.001,0.332,0.396,1.1009468548085939,0.34246397036691356,0.7978673920102892,1.090339402642999,0.056,0.253,0,-7.985999343676196,2.2578137054943217,-2.9685069356555225,-5.217628580497123,0.25934170715430693,0.095,1,0.0001838701683668968,0.6582310093105976,-3.256640682350184,0.5962889057859939,0.2807494887335098,1.0,22164.96684835043,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.003,0.003,0.502,0.001,0.001,0.301,0.136,0.332,0.396,-0.6624565295691478,-0.1946076451330541,1.4781740208069583,-1.101298496584862,0.179,0.117,0,-1.213251237294181,-0.8710217838632358,-2.9685069356555225,0.9652482258327316,-1.1093941409890227,0.1,0,0.0001838701683668968,-0.45508592515455265,-3.256640682350184,0.001013470094522095,3.360499394626243,0.0,22164.96684835043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.011,0.014,0.502,0.001,0.001,0.001,0.001,0.332,0.001,0.3834070857675771,-2.8717892917048373,-0.8235668236188725,0.16815688158741204,0.074,0.253,0,1.189392929692326,0.9936509884193867,-2.9685069356555225,1.4040918164542218,3.088945599468717,0.606,1,0.0001838701683668968,-0.6468690413286555,-1.775334520220227,0.2497535405699059,-0.302391003604642,1.0,22164.96684835043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.017,0.001,1.3318784769959877,-2.039712910699273,0.8930952453954054,-0.47057377060511607,0.179,0.116,1,-2.9499635735978984,3.2135703670474993,3.5205783847465515,1.5524327142389318,5.502315767348863,0.606,1,0.4528108745044757,-2.5794084704128464,0.7732384277510806,0.6821549337191481,16.499974956008664,1.0,56312.961600966795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.001,0.023,0.502,0.001,0.001,0.001,0.002,0.332,0.396,0.6184706216892584,-0.03532792666554523,-3.2675869621870186,0.4106431626972149,0.07,0.117,0,-7.985999343676196,1.4254016295608485,5.431798773745004,2.5777685919461844,3.221436628660827,0.095,1,0.6339477078336759,-0.2021168899359748,0.10799024996789854,0.4473195188754746,-0.19995915887718896,1.0,47928.069339882255,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.005,0.007,0.001,0.001,0.001,0.301,0.136,0.332,0.396,2.2304912983992695,-0.8462618463677014,0.20525414101949285,-2.2871482146382,0.07,0.128,1,-7.985999343676196,5.674735765494103,-2.9685069356555225,-5.217628580497123,6.77239592586192,0.606,1,0.45475055319857766,0.06860433715054644,0.5679880605279896,0.001013470094522095,-7.287861726259381,1.0,57903.29508732842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.002,0.001,0.502,0.001,0.001,0.001,0.001,0.332,0.001,-0.20352264821361532,-0.7510796341582199,-3.2675869621870186,-0.6933433273170824,0.179,0.14,0,-7.985999343676196,-0.008734687868487745,2.304715303457209,4.112011127560206,-2.8545159735719556,0.606,0,0.0001838701683668968,-2.5794084704128464,0.4008914158987986,0.3106344585030838,-0.6209761910849982,0.0,45248.98505984984,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.007,0.001,0.502,0.001,0.001,0.001,0.001,0.018,0.001,1.7585643342570094,0.08831828857197722,-0.7898860430293574,-1.5533582007203675,0.072,0.125,1,-7.985999343676196,4.447269283480219,5.70643975285363,-0.03137236321554176,5.583547062538581,0.606,1,0.6810215179736056,-2.5794084704128464,-3.256640682350184,0.7892553542129213,6.469665449228343,1.0,55428.84108941227,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.069,0.001,0.502,0.001,0.001,0.301,0.136,0.332,0.396,1.6865595485775817,0.8904096086733816,0.5121600532913412,-0.21015535126988671,0.072,0.253,0,6.242420792794985,3.89618863521536,-2.9685069356555225,-1.7253998794513017,3.3625826134314063,0.606,1,0.19904973691613692,0.7055598819700117,-3.256640682350184,0.9294411377207155,8.990930923512266,1.0,22164.96684835043,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.003,0.004,0.502,0.001,0.001,0.001,0.001,0.008,0.001,-0.18840753825423762,-0.2520594369005984,-3.2675869621870186,0.013343664075324613,0.072,0.116,0,-7.985999343676196,-0.18517150452492162,3.880591637105698,-1.1569895620967605,0.37224849360201645,0.1,0,0.3608816267644711,-2.5794084704128464,-3.256640682350184,0.5393453332793003,1.7054598530629992,1.0,51502.93212940039,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.003,0.001,0.502,0.001,0.001,0.301,0.136,0.332,0.396,1.342681521175686,0.40013503922690824,-1.3856633510004166,1.2266595105731695,0.07,0.128,0,6.714404623068542,2.7352200279607732,-2.9685069356555225,4.3481681555030915,1.251108269654324,0.606,1,0.0001838701683668968,-0.5375366170854122,-2.7821220081502154,0.8895159133936581,1.442421612136329,1.0,54680.2104574644,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.069,0.001,0.001,0.001,0.001,0.001,0.001,0.332,0.001,0.8638347680672003,-2.8717892917048373,-0.00838594474612696,-0.5889498496232964,0.07,0.14,0,3.946767717111138,2.2462115680807453,5.093346796985392,0.6348933195509442,-7.844176260912319,0.095,1,0.42572012670899995,-2.5794084704128464,0.4052581508016494,0.5751718924697832,2.844653119931813,0.0,22164.96684835043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.005,0.001,0.001,0.001,0.001,0.002,0.008,0.001,0.22622284116672953,0.348444379574609,-0.2697694010727187,0.13529862227367517,0.063,0.128,0,0.9269186851671765,0.6667429006752156,1.6437348619954275,-0.6740950491223133,-7.844176260912319,0.1,1,0.5614877672515051,-2.5794084704128464,-0.4746270231602885,0.4258932485989941,2.8252338020650276,1.0,22164.96684835043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.008,0.018,0.001,0.001,0.001,0.001,0.001,0.332,0.396,-1.0731389782974767,0.6191855304477404,-3.2675869621870186,-1.0315917374263592,0.072,0.253,1,-5.289134126171614,-1.7711122660453322,6.471406360465199,-0.7462051650982782,-1.147578977869102,0.102,0,0.109951044457607,0.13403653238753357,-3.256640682350184,0.001013470094522095,2.1021522215415342,0.0,63837.843896584294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.007,0.123,0.502,0.001,0.001,0.001,0.001,0.016,0.396,0.15784020554776512,-2.8717892917048373,-3.2675869621870186,-2.477976784455781,0.072,0.253,0,-3.0215279589297106,1.2924492050602434,-2.9685069356555225,0.7272894573902831,0.31196658620823514,0.606,1,0.8261350193895691,-2.5794084704128464,-0.13985138907535724,0.27490816097307946,0.09471326708201744,1.0,55394.97628313174,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.006,0.018,0.502,0.001,0.001,0.001,0.001,0.01,0.001,1.9434404502283207,0.38865722614328996,0.8351681199596058,-2.0063418103151234,0.063,0.117,1,1.1657746010773085,4.977033543390117,-2.9685069356555225,-0.46911048382135834,1.64121171948893,0.606,1,0.0001838701683668968,0.35934584169445793,1.7267814896817202,0.9713439650162399,-7.287861726259381,1.0,22164.96684835043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.004,0.002,0.001,0.001,0.001,0.001,0.001,0.007,0.001,0.19000424293775575,-0.4042350117132853,-3.2675869621870186,-0.5757977250214588,0.072,0.125,1,-7.985999343676196,0.7992885357109547,-2.9685069356555225,0.06663767946031643,0.851643928043649,0.1,1,0.0001838701683668968,0.13950427170550778,-0.031333944470687505,0.8159539160063781,3.5704400935074094,0.0,22164.96684835043,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.002,0.002,0.502,0.001,0.001,0.001,0.002,0.009,0.001,-0.8119873276525049,0.8643181988956591,-0.35933061210928097,-0.872129559996768,0.179,0.253,0,-7.985999343676196,-1.2589614815969117,-0.03654019792764007,1.1819349297407393,-2.7542055976613784,0.606,0,0.33632962549402623,0.7231771973978651,-0.39622359063882123,0.5333415875857779,-1.1707550003228935,0.0,69914.08158590503,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.013,0.004,0.001,0.001,0.001,0.001,0.001,0.008,0.001,0.4694086439340863,-2.8717892917048373,-0.9174812654550453,-2.4668800485199522,0.063,0.128,1,0.22523865186925995,1.9564075877774552,0.8164902295435916,0.6232834737493281,1.0682562223583791,0.095,1,0.5074539076653263,-2.5794084704128464,-1.2356635191463186,0.001013470094522095,5.225283748769329,1.0,48430.04413384801,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.002,0.002,0.502,0.001,0.001,0.001,0.001,0.013,0.001,-1.44168863151693,-2.8717892917048373,0.6465418571415525,0.04536295193130613,0.076,0.128,0,-7.985999343676196,-2.8785874831433107,-2.9685069356555225,1.076719815704822,-0.5004440632415614,0.046,0,0.23151460784871897,1.812341852934467,1.1439439256768469,0.10278634355473887,3.142000632306046,0.0,26910.762390545082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.012,0.004,0.502,0.001,0.001,0.001,0.001,0.007,0.001,2.2791794566003505,1.1108171353991954,-0.969635722406625,2.359697080268391,0.074,0.116,0,-7.985999343676196,4.4059892020703355,-2.9685069356555225,-0.9056002875629448,6.622246683293225,0.606,1,0.0001838701683668968,0.6982781953844619,-1.494897565078507,0.9481824040852412,-0.17275671956356708,1.0,22164.96684835043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.013,0.006,0.502,0.001,0.001,0.001,0.001,0.019,0.396,-1.4214010343988845,0.29062941014607924,0.5681019221898517,1.50034729559084,0.074,0.117,0,3.1497891070759074,-3.265048380703817,-2.9685069356555225,-1.026819047814322,-7.844176260912319,0.046,0,0.0001838701683668968,-0.3047122093405257,0.7988283961368593,0.001013470094522095,0.031065914776628123,0.0,72963.25551184725,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.012,0.001,0.502,0.001,0.001,0.001,0.001,0.013,0.001,2.048879420647075,1.5316007879522562,-0.20112122956759207,-1.5963322792161727,0.065,0.125,1,-2.8704628000078847,5.081689133279859,-2.9685069356555225,0.7949561742063499,2.1018420981356587,0.606,1,0.9686538624718245,0.8975626407045355,-3.256640682350184,0.001013470094522095,2.175115337715793,1.0,53353.22194180518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.001,0.001,0.502,0.001,0.001,0.001,0.001,0.332,0.001,-1.8327674880457028,-0.7736160376712026,0.17244970760556577,1.676947672663707,0.056,0.253,0,-0.9048969130728031,-4.198187798159378,-2.9685069356555225,-5.217628580497123,-2.1381373924392526,0.051,0,0.11310358016310973,-0.7405577473193898,-0.8509241232261605,0.17770765779321618,-7.287861726259381,0.0,22164.96684835043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.123,0.001,0.001,0.001,0.001,0.001,0.332,0.396,-0.4396428058697157,-0.08695907083574098,-0.49415423713690854,-0.8548399955403814,0.062,0.128,1,-7.985999343676196,-0.4666783216920869,-2.9685069356555225,-0.6416923039253923,0.7527544207444536,0.606,0,0.6437970656575144,0.42993287792624324,0.8744885507004764,0.001013470094522095,-7.287861726259381,0.0,34703.93633786744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.001,0.123,0.502,0.001,0.001,0.001,0.001,0.017,0.001,-0.21663964811063519,-2.2367168829007964,-1.8589556729962295,-0.6631155923386058,0.179,0.125,0,-7.985999343676196,-0.04575676536594614,5.348008843462302,-0.6116725737440166,-6.963234847491965,0.606,0,0.15050057335674993,-1.4601358364491115,-1.6470508694330628,0.6467402412699721,-2.142815210443781,0.0,56344.24616117272,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.008,0.001,0.001,0.001,0.001,0.001,0.001,0.008,0.001,2.043507756980607,-0.5589033248709976,0.3663580016851792,-1.860651159273472,0.072,0.253,0,-7.985999343676196,5.148284408341995,3.2214583859552723,-0.693143673094116,7.315255330962438,0.606,1,0.0001838701683668968,-0.550172247469778,1.632706183995487,0.8415572573285551,4.036074292331679,1.0,22164.96684835043,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.007,0.002,0.001,0.001,0.001,0.001,0.001,0.01,0.396,1.569952605061414,0.4924922852839105,0.46428485329696983,-1.6077112718140278,0.062,0.121,0,-7.985999343676196,4.0594090135535685,6.225793618281614,-5.217628580497123,3.750951551481042,0.606,1,0.0001838701683668968,0.7920610547109308,0.0753116723387402,0.9283767992527765,1.6926151830955016,1.0,22164.96684835043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.01,0.004,0.502,0.001,0.001,0.001,0.001,0.016,0.396,-1.5046496089206554,-2.8717892917048373,0.8793348230248909,-1.1778945436218682,0.069,0.121,0,2.470109882555782,-2.6519823364303328,-2.9685069356555225,0.8765512678502787,-2.23987661301278,0.046,0,0.16366865266016023,0.9445808948517236,1.3976769475176178,0.3427600084743043,-0.07159841027188119,0.0,22164.96684835043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.003,0.123,0.001,0.001,0.001,0.001,0.001,0.011,0.396,2.078498581631518,1.7214880867281313,2.0248088292265316,2.389713337165068,0.179,0.116,1,-7.985999343676196,3.967353534953642,-2.9685069356555225,-0.6480966233140963,3.4410853492574978,0.606,1,0.0001838701683668968,-2.5794084704128464,1.9756037733869485,0.9584462197974989,3.186602453357523,1.0,49579.69402283799,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.003,0.002,0.502,0.001,0.001,0.001,0.001,0.019,0.001,-1.0703759592903945,0.3894553598202374,1.550432445770022,-0.16989512096214687,0.069,0.117,0,-4.571354377409729,-2.019802674325346,4.255336487947644,1.288579316027127,0.669211293644667,0.606,0,0.2926309489455641,0.8363954609560923,1.8215197642202363,0.4665876041383233,-4.53038628400795,0.0,22164.96684835043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.005,0.023,0.502,0.001,0.001,0.001,0.001,0.332,0.001,-0.9126767825529158,-2.8717892917048373,0.11469563133717989,-0.22945566736315526,0.07,0.253,0,-7.985999343676196,-1.6644846348193125,4.190157568702062,-5.217628580497123,-0.26892779180183446,0.606,0,0.0001838701683668968,-2.5794084704128464,-0.8127565218761351,0.001013470094522095,-0.7407198212750576,1.0,22164.96684835043,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.007,0.123,0.502,0.001,0.001,0.301,0.136,0.332,0.396,1.5567138782360073,-2.8717892917048373,-0.5331813246168976,1.7845410293444708,0.07,0.125,0,-1.7972259427379884,3.0287409235466685,4.922620930913064,-0.5189005643337753,-1.9265174625355925,0.606,1,0.0001838701683668968,0.8732933491079119,0.20725320443541964,0.6700756364217714,1.0613619444736724,1.0,49899.36830635843,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.069,0.001,0.502,0.001,0.001,0.001,0.001,0.013,0.396,-1.10678754304523,0.7054563209121345,-0.20217979494109298,0.7398285340770687,0.065,0.116,1,-7.985999343676196,-2.3665778354214435,-2.9685069356555225,0.9633284878759335,0.13756791491727416,0.606,0,0.0001838701683668968,-0.24829320132711646,-3.256640682350184,0.2087646416711782,-0.6247233395307497,0.0,49462.704377449154,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.069,0.003,0.502,0.001,0.001,0.001,0.001,0.015,0.001,0.4436450947685622,0.5104519062171939,0.21665201868597966,-0.8275441309046899,0.076,0.116,0,3.739120121554074,1.4168553927526208,4.723315147751871,-5.217628580497123,-1.029490341747514,0.606,1,0.7097955137745608,-2.5794084704128464,-0.04080486279520852,0.3845229977552484,5.1134037028171555,1.0,56698.20702702626,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.003,0.001,0.001,0.001,0.301,0.136,0.332,0.396,1.3925216537085734,0.6789298606346246,-0.6681953761117996,1.4651052478316782,0.056,0.121,0,-7.985999343676196,2.7715006829761033,-2.9685069356555225,-5.217628580497123,5.15433760521717,0.606,1,0.0001838701683668968,1.1243165765887178,-3.256640682350184,0.7469144204620678,-7.287861726259381,1.0,37799.85570068959,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.01,0.001,0.001,0.001,0.001,0.001,0.001,0.332,0.001,-1.9635258859951419,-1.3808440742081907,0.22236925085866646,1.1572832978189773,0.065,0.125,1,-1.3250052067023126,-4.324666051698565,-2.9685069356555225,-0.8176413535892648,-5.614940607251482,0.051,0,0.10202526211250301,-1.7202067160497267,-3.256640682350184,0.14116985920612085,-1.2922564819560156,0.0,22164.96684835043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.069,0.001,0.001,0.001,0.001,0.001,0.001,0.332,0.396,-1.8248834546473,-0.298280269537745,0.36242498474974816,0.07047232232287992,0.056,0.121,1,-0.41967461390069305,-3.706634741609772,-1.1962952094563395,-5.217628580497123,-2.9248048022822486,0.051,0,0.0001838701683668968,-2.5794084704128464,0.5299697251618265,0.1563417304345046,-7.287861726259381,0.0,55358.64181099718,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002,0.001,0.502,0.001,0.001,0.001,0.001,0.332,0.001,-0.033445278955312796,-0.660661712508621,0.6261064436093905,-0.7494594544842438,0.07,0.121,0,-7.985999343676196,0.3720740506484772,-2.9685069356555225,-2.1530022920152048,2.148312392548638,0.606,1,0.3153290193463225,-2.5794084704128464,-0.8935222470994056,0.18705649833074484,-1.8355989945569289,0.0,42778.969520311286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.069,0.009,0.502,0.001,0.001,0.301,0.136,0.332,0.396,-0.6236297928527773,-1.8317506757197344,0.8539299414005211,1.0795238209550095,0.179,0.116,0,-7.985999343676196,-1.4322453778592519,1.4068544690253209,-2.9342116406995533,-4.9397689116163646,0.102,0,0.0001838701683668968,-1.4683437853916717,1.1887900121756456,0.001013470094522095,-7.287861726259381,0.0,44442.39900581163,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.013,0.001,0.001,0.001,0.001,0.301,0.001,0.016,0.396,-0.6052704784921703,0.5348351312878382,1.55350477003989,2.777597511863826,0.065,0.116,0,-1.5824375759796068,-1.8946619584141302,-2.9685069356555225,0.09578832950575031,-2.514411536806468,0.606,0,0.012831512998464387,0.4210738006353006,0.18899554538172947,0.10120619745744369,-2.880510941754576,0.0,50974.327263840874,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.006,0.014,0.502,0.001,0.001,0.301,0.001,0.018,0.396,0.7803506737169242,-0.10703369572290425,0.7472094812671554,0.8816297667082489,0.179,0.253,0,0.2114705440479493,1.6329111746379477,4.033250148429028,-0.4950689976582153,2.4615447328122464,0.095,1,0.8396773138501941,0.3480920723657471,-3.256640682350184,0.7658142335650324,-0.07582950694768753,1.0,42134.41485814435,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.013,0.001,0.001,0.001,0.001,0.001,0.001,0.018,0.001,0.6871950927776603,0.12045267145961797,0.47118288347907855,0.7929448544192359,0.063,0.253,0,-7.985999343676196,1.4596184465837982,-2.9685069356555225,2.010921005089904,-0.7762120258482061,0.095,1,0.0001838701683668968,-2.5794084704128464,-3.256640682350184,0.4270293284713371,2.013604432703702,1.0,22164.96684835043,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.001,0.007,0.502,0.001,0.001,0.301,0.136,0.332,0.396,-1.8378708873712044,-1.8738120351253638,-3.2675869621870186,-1.3109142136558412,0.062,0.128,0,-7.985999343676196,-3.32628634702993,-2.9685069356555225,-0.03286870499933542,-2.3046755853309198,0.051,0,0.09045043406694614,-2.5794084704128464,0.7234400530184951,0.001013470094522095,-0.47718149867738857,0.0,22164.96684835043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.008,0.001,0.502,0.001,0.001,0.001,0.001,0.332,0.001,-0.9790932582735589,0.855687514192365,0.4699290980947379,-0.8720020498877926,0.076,0.125,0,1.8926270465428299,-1.616863668195705,-2.9685069356555225,0.9178870521879218,1.2830511942862612,0.606,0,0.0001838701683668968,-2.5794084704128464,-0.5173659617188978,0.3900793481587583,-0.3635260960089881,0.0,22164.96684835043,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.005,0.001,0.502,0.001,0.001,0.001,0.001,0.018,0.396,-0.2795081050739696,-0.6515345475258627,-3.2675869621870186,-0.41582218012016336,0.179,0.128,0,-7.985999343676196,-0.25346062769168964,4.435240563212923,-5.217628580497123,-2.7617230575444105,0.1,0,0.3216207084787468,-0.9739154459152335,0.7513912258757399,0.5254637874743292,4.397965277183087,1.0,22164.96684835043,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.01,0.007,0.001,0.001,0.001,0.001,0.002,0.017,0.001,-0.27245149727803475,1.2724928627344199,-0.6213517233515096,-0.5700338851266586,0.062,0.14,0,-7.985999343676196,-0.19278330348189188,3.309814781660654,-0.1031604833844573,-1.5162235614285366,0.606,0,0.0001838701683668968,1.3706971777456887,-0.5192360965908095,0.764454878289582,-0.4108593201398989,1.0,22164.96684835043,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.009,0.023,0.001,0.001,0.001,0.001,0.001,0.01,0.001,-0.7663503145845871,-0.39032862741796004,-1.258263418536421,-1.0568988555646295,0.069,0.14,1,0.5209551625441744,-1.1066336429693622,-2.9685069356555225,3.813710618961584,0.43637436407421215,0.606,0,0.4607337416749927,0.22866422288437066,-0.844853839954072,0.001013470094522095,2.2723311315296977,0.0,22164.96684835043,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.013,0.002,0.502,0.001,0.001,0.001,0.001,0.332,0.396,0.03744529382642203,1.1264096487161168,-0.07317726744596818,-0.7586002710284524,0.07,0.14,1,-7.985999343676196,0.5265901085358491,2.6824817796783784,0.06688330869469561,-0.7849361827188772,0.1,1,0.0001838701683668968,1.1546758030327604,-1.5909816687573874,0.07190051182040712,3.045703166146589,0.0,34922.24007107198,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.006,0.002,0.001,0.001,0.001,0.001,0.001,0.016,0.396,-1.5317369114649502,-2.8717892917048373,0.6680301678584417,0.5892481902700459,0.179,0.253,0,-7.985999343676196,-3.2321327875206127,0.668508756615692,0.5012576677569486,-0.6358726636261138,0.606,0,0.0001838701683668968,-0.5882503539253935,0.39760596009280025,0.001013470094522095,-7.287861726259381,0.0,62867.95928054384,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.009,0.001,0.502,0.001,0.001,0.301,0.001,0.01,0.001,-0.9172710357936054,-2.8717892917048373,-1.1707317675700637,1.7103368511949801,0.074,0.117,0,-7.985999343676196,-2.247478496132568,4.726434393687259,0.4054465109772183,-3.352684208929902,0.102,0,0.026924695021702437,1.1033872641080489,-1.4321415588718092,0.2812257369673785,3.5236133317007834,0.0,52144.12913275097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
